대학명,학과명,전형명,년도,합격 등급
가톨릭대,식품영양학과,지역균형전형,2025,2.74
가톨릭대,식품영양학과,지역균형전형,2024,2.57
가톨릭대,식품영양학과,지역균형전형,2023,2.7
가톨릭대,심리학과,지역균형전형,2025,2.26
가톨릭대,심리학과,지역균형전형,2024,2.26
가톨릭대,심리학과,지역균형전형,2023,2.58
가톨릭대,아동학과,지역균형전형,2025,2.86
가톨릭대,아동학과,지역균형전형,2024,2.91
가톨릭대,아동학과,지역균형전형,2023,3.16
가톨릭대,약학과,지역균형전형,2025,1.06
가톨릭대,약학과,지역균형전형,2024,1.08
가톨릭대,약학과,지역균형전형,2023,1.13
가톨릭대,에너지환경공학과,지역균형전형,2025,2.67
가톨릭대,에너지환경공학과,지역균형전형,2024,2.64
가톨릭대,에너지환경공학과,지역균형전형,2023,2.79
가톨릭대,영어영문학부,지역균형전형,2025,2.77
가톨릭대,영어영문학부,지역균형전형,2024,2.77
가톨릭대,영어영문학부,지역균형전형,2023,2.98
가톨릭대,의류학과,지역균형전형,2025,2.78
가톨릭대,의류학과,지역균형전형,2024,3.1
가톨릭대,의류학과,지역균형전형,2023,2.89
가톨릭대,의생명과학과,지역균형전형,2025,1.98
가톨릭대,의생명과학과,지역균형전형,2024,2.64
가톨릭대,의생명과학과,지역균형전형,2023,1.89
가톨릭대,의예과,지역균형전형,2025,1
가톨릭대,의예과,지역균형전형,2024,1
가톨릭대,의예과,지역균형전형,2023,1
가톨릭대,인공지능학과,지역균형전형,2025,2.87
가톨릭대,인공지능학과,지역균형전형,2024,2.67
가톨릭대,인공지능학과,지역균형전형,2023,2.91
가톨릭대,인문사회계열,지역균형전형,2025,2.88
가톨릭대,일어일본문화학과,지역균형전형,2025,2.99
가톨릭대,일어일본문화학과,지역균형전형,2024,2.94
가톨릭대,일어일본문화학과,지역균형전형,2023,3.09
가톨릭대,자연공학계열,지역균형전형,2025,2.54
가톨릭대,자유전공학과(공학),지역균형전형,2024,3.09
가톨릭대,자유전공학과(인문사회),지역균형전형,2024,2.49
가톨릭대,자유전공학과(인문사회),지역균형전형,2023,2.77
가톨릭대,자유전공학과(자연생활),지역균형전형,2024,2.88
가톨릭대,자유전공학부,지역균형전형,2025,2.53
가톨릭대,정보통신전자공학부,지역균형전형,2025,2.66
가톨릭대,정보통신전자공학부,지역균형전형,2024,2.82
가톨릭대,정보통신전자공학부,지역균형전형,2023,3.12
가톨릭대,중국언어문화학과,지역균형전형,2025,2.82
가톨릭대,중국언어문화학과,지역균형전형,2024,2.87
가톨릭대,중국언어문화학과,지역균형전형,2023,3.26
가톨릭대,철학과,지역균형전형,2025,2.81
가톨릭대,철학과,지역균형전형,2024,2.78
가톨릭대,철학과,지역균형전형,2023,3.22
가톨릭대,컴퓨터정보공학부,지역균형전형,2025,2.61
가톨릭대,컴퓨터정보공학부,지역균형전형,2024,2.77
가톨릭대,컴퓨터정보공학부,지역균형전형,2023,2.93
가톨릭대,특수교육과,지역균형전형,2025,2.9
가톨릭대,특수교육과,지역균형전형,2024,2.77
가톨릭대,특수교육과,지역균형전형,2023,3.05
가톨릭대,프랑스어문화학과,지역균형전형,2025,2.96
가톨릭대,프랑스어문화학과,지역균형전형,2024,2.97
가톨릭대,프랑스어문화학과,지역균형전형,2023,3.22
가톨릭대,행정학과,지역균형전형,2025,2.81
가톨릭대,행정학과,지역균형전형,2024,2.68
가톨릭대,행정학과,지역균형전형,2023,2.88
가톨릭대,화학과,지역균형전형,2025,2.52
가톨릭대,화학과,지역균형전형,2024,2.51
가톨릭대,화학과,지역균형전형,2023,2.73
가톨릭대,회계학과,지역균형전형,2025,2.68
가톨릭대,회계학과,지역균형전형,2024,2.88
가톨릭대,회계학과,지역균형전형,2023,3.13
감리교신대,신학부,일반전형,2025,5.96
감리교신대,신학부,추천자전형,2025,5.99
감리교신대,신학부,일반전형,2024,3.63
감리교신대,신학부,추천자전형,2024,4.12
감리교신대,신학부,일반전형,2023,5.52
감리교신대,신학부,추천자전형,2023,5.24
강남대,ICT융합공학부,지역균형전형,2024,4.4
강남대,ICT융합공학부,지역균형전형,2023,3.96
강남대,글로벌경영학부,지역균형전형,2024,3.7
강남대,글로벌경영학부,지역균형전형,2023,3.67
강남대,글로벌경영학부(야),지역균형전형,2024,4.6
강남대,글로벌경영학부(야),지역균형전형,2023,4.95
강남대,글로벌문화콘텐츠대학,지역균형전형,2025,3.59
강남대,글로벌문화학부,지역균형전형,2024,4
강남대,글로벌문화학부,지역균형전형,2023,3.77
강남대,법행정세무학부,지역균형전형,2025,3.82
강남대,법행정세무학부(야),지역균형전형,2025,4.62
강남대,복지융합대학,지역균형전형,2025,3.87
강남대,부동산건설학부,지역균형전형,2025,4.09
강남대,부동산건설학부,지역균형전형,2024,4.4
강남대,부동산건설학부,지역균형전형,2023,4.24
강남대,사회복지학부,지역균형전형,2024,4.1
강남대,사회복지학부,지역균형전형,2023,3.38
강남대,사회복지학부(야),지역균형전형,2025,4.52
강남대,사회복지학부(야),지역균형전형,2024,4.8
강남대,사회복지학부(야),지역균형전형,2023,4.79
강남대,상경학부,지역균형전형,2025,3.87
강남대,상경학부(야),지역균형전형,2025,4.85
강남대,실버산업학과,지역균형전형,2024,3.8
강남대,실버산업학과,지역균형전형,2023,3.91
강남대,인공지능융합공학부,지역균형전형,2025,4.01
강남대,인공지능융합공학부,지역균형전형,2024,4.6
강남대,인공지능융합공학부,지역균형전형,2023,4
강남대,자유전공학부,지역균형전형,2025,3.94
강남대,자유전공학부(야),지역균형전형,2025,5.22
강남대,전자반도체공학부,지역균형전형,2025,4.31
강남대,정경학부,지역균형전형,2024,3.9
강남대,정경학부,지역균형전형,2023,3.83
강남대,정경학부(야),지역균형전형,2024,5
강남대,정경학부(야),지역균형전형,2023,4.87
강남대,컴퓨터공학부,지역균형전형,2025,3.85
강릉원주대,간호학과,해람교과전형,2025,2.56
강릉원주대,간호학과,지역교과전형,2025,2.51
강릉원주대,간호학과,해람교과전형,2024,3.03
강릉원주대,간호학과,지역교과전형,2024,3.03
강릉원주대,간호학과,해람교과전형,2023,3.02
강릉원주대,간호학과,지역교과전형,2023,2.97
강릉원주대,건설환경공학과,해람교과전형,2024,5.52
강릉원주대,건설환경공학과,지역교과전형,2024,5.45
강릉원주대,건설환경공학과,해람교과전형,2023,6.09
강릉원주대,건설환경공학과,지역교과전형,2023,5.99
강릉원주대,경영학과,해람교과전형,2025,3.98
강릉원주대,경영학과,해람교과전형,2024,4.66
강릉원주대,경영학과,해람교과전형,2023,4.92
강릉원주대,경제학과,해람교과전형,2025,4.41
강릉원주대,경제학과,해람교과전형,2024,5.53
강릉원주대,경제학과,해람교과전형,2023,5.06
강릉원주대,관광경영학과,해람교과전형,2025,4.82
강릉원주대,관광경영학과,해람교과전형,2024,5.2
강릉원주대,관광경영학과,해람교과전형,2023,5.22
강릉원주대,관광경영학과,지역교과전형,2023,5.47
강릉원주대,국어국문학과,해람교과전형,2025,4.52
강릉원주대,국어국문학과,지역교과전형,2025,5.16
강릉원주대,국어국문학과,해람교과전형,2024,5.23
강릉원주대,국어국문학과,지역교과전형,2024,5.32
강릉원주대,국어국문학과,해람교과전형,2023,4.82
강릉원주대,국제통상학과,해람교과전형,2025,4.71
강릉원주대,국제통상학과,지역교과전형,2025,5.46
강릉원주대,국제통상학과,해람교과전형,2024,6.41
강릉원주대,국제통상학과,해람교과전형,2023,5.18
강릉원주대,기계공학과,해람교과전형,2025,5.14
강릉원주대,기계공학과,해람교과전형,2024,6.32
강릉원주대,기계공학과,해람교과전형,2023,6.67
강릉원주대,다문화학과,해람교과전형,2025,5.67
강릉원주대,다문화학과,지역교과전형,2025,4.75
강릉원주대,다문화학과,해람교과전형,2024,5.09
강릉원주대,다문화학과,지역교과전형,2024,5.5
강릉원주대,다문화학과,해람교과전형,2023,6.07
강릉원주대,다문화학과,지역교과전형,2023,
강릉원주대,대기환경과학과,해람교과전형,2025,4.68
강릉원주대,대기환경과학과,지역교과전형,2025,4.71
강릉원주대,대기환경과학과,해람교과전형,2024,5
강릉원주대,대기환경과학과,지역교과전형,2024,6.04
강릉원주대,대기환경과학과,해람교과전형,2023,5.57
강릉원주대,대기환경과학과,지역교과전형,2023,5.76
강릉원주대,데이터사이언스학과,해람교과전형,2025,5.45
강릉원주대,데이터사이언스학과,지역교과전형,2025,4.94
강릉원주대,데이터사이언스학과,해람교과전형,2024,5.18
강릉원주대,데이터사이언스학과,지역교과전형,2024,5.92
강릉원주대,데이터사이언스학과,해람교과전형,2023,
강릉원주대,데이터사이언스학과,지역교과전형,2023,
강릉원주대,도시계획·부동산학과,해람교과전형,2023,5.93
강릉원주대,도시계획·부동산학과,지역교과전형,2023,5.42
강릉원주대,도시계획부동산학과,해람교과전형,2024,5.74
강릉원주대,도시계획부동산학과,지역교과전형,2024,5.91
강릉원주대,도시계획ㆍ부동산학과,해람교과전형,2025,4.7
강릉원주대,도시계획ㆍ부동산학과,지역교과전형,2025,4.89
강릉원주대,디지털미디어커뮤니케이션학부,해람교과전형,2025,4
강릉원주대,디지털미디어커뮤니케이션학부,지역교과전형,2025,4.44
강릉원주대,멀티미디어공학과,해람교과전형,2025,4.89
강릉원주대,멀티미디어공학과,지역교과전형,2025,5.56
강릉원주대,멀티미디어공학과,해람교과전형,2024,5.25
강릉원주대,멀티미디어공학과,지역교과전형,2024,5.26
강릉원주대,멀티미디어공학과,해람교과전형,2023,5.09
강릉원주대,무역학과,해람교과전형,2025,4.85
강릉원주대,무역학과,해람교과전형,2024,5.24
강릉원주대,무역학과,해람교과전형,2023,5.28
강릉원주대,법학과,해람교과전형,2025,4.16
강릉원주대,법학과,해람교과전형,2024,4.68
강릉원주대,법학과,해람교과전형,2023,5.16
강릉원주대,사학과,해람교과전형,2025,4.29
강릉원주대,사학과,해람교과전형,2024,5.13
강릉원주대,사학과,해람교과전형,2023,4.8
강릉원주대,사학과,지역교과전형,2023,
강릉원주대,사회복지학과,해람교과전형,2025,4.2
강릉원주대,사회복지학과,지역교과전형,2025,3.24
강릉원주대,사회복지학과,해람교과전형,2024,5.32
강릉원주대,사회복지학과,지역교과전형,2024,4.72
강릉원주대,사회복지학과,해람교과전형,2023,4.01
강릉원주대,산업경영공학과,해람교과전형,2025,4.95
강릉원주대,산업경영공학과,해람교과전형,2024,6.02
강릉원주대,산업경영공학과,해람교과전형,2023,5.73
강릉원주대,생명화학공학과,해람교과전형,2023,5.4
강릉원주대,생명화학공학과,지역교과전형,2023,
강릉원주대,생물학과,해람교과전형,2025,4.76
강릉원주대,생물학과,지역교과전형,2025,4.95
강릉원주대,생물학과,해람교과전형,2024,5.88
강릉원주대,생물학과,해람교과전형,2023,5.65
강릉원주대,생물학과,지역교과전형,2023,
강릉원주대,세라믹신소재공학과,해람교과전형,2023,6.83
강릉원주대,세라믹신소재공학과,지역교과전형,2023,
강릉원주대,수산생명의학과,해람교과전형,2025,4.63
강릉원주대,수산생명의학과,지역교과전형,2025,4.92
강릉원주대,수산생명의학과,해람교과전형,2024,5.17
강릉원주대,수산생명의학과,지역교과전형,2024,5.22
강릉원주대,수산생명의학과,해람교과전형,2023,5.3
